row_id,주제,내용,상세내용,주장/검증매체
984,경제,"""미국인 석방 대가, 한국 내 이란 자금 해제""","['이란', '석방', '했습니다', '미국인', '입니다', '재생', '미국', '있는', '동결', '한국', '자금', '사용', '대가', '해제', '뉴스', '자막', '설정', '해상도', '자동', '수감', '합의']",MBC
985,경제,"경기도, 탈루 세금·은닉재산 신고하고 포상금 1억원 지급","['신고', '지급', '체납', '상금', '은닉', '재산', '경기도', '했다', '지방세', '탈루', '세액', '제보', '탈세', '징수', '상제', '민간인', '시행', '세금', '자료', '취득세', '사람']",파이낸셜뉴스
986,경제,"[제보는Y] 민원 넣었더니 ""네가 신고했지?""...""신고자 보호 미흡""","['신고', '사무소', '제보', '공무원', '민원', '담당', '이름', '유출', '입니다', '부동산', '알려', '징계']",YTN
987,경제,부모에게 ‘용돈’ 받았을 뿐인데 ‘세금폭탄’…가족 간 금전거래 ‘세금’ 피하려면[머니뭐니],"['증여', '경우', '있다', '거래', '가족', '증여세', '세금', '부과', '금전', '과세', '해당', '용돈', '하는', '대상', '한다', '금액', '이자율', '게티', '이미지', '뱅크', '현금', '조사', '때문', '되는', '생활비', '해야', '않다', '대한', '포함', '된다', '선물', '따르면', '재산', '이익', '사회', '통념', '축하', '하지', '기준', '자금', '다만', '신고']",헤럴드경제
988,경제,아파트 40여채 계약·해지 반복도…'집값 띄우기' 541건 적발,"['거래', '신고', '법인', '아파트', '의심', '해제', '계약', '등기', '허위', '사례', '국토부', '띄우기', '적발', '했다', '통보', '조사', '결과', '집값', '서울', '매도', '직원', '부동산', '과태료', '부과', '기획', '활용', '단지', '매수', '하는', '반복', '된다', '국토교통부', '가격', '취소', '가로', '계약금', '모두', '위반', '되는', '분석', '지자체', '하도록']",연합뉴스
989,경제,국민연금 해외투자 운용역들 '가랑이 찢어지는' 이유 [연금개혁 파헤치기],"['투자', '해외', '인력', '국민연금', '운용', '계획', '사무소', '정원', '기금', '수익률', '확충', '자산', '하는', '종합', '기재부', '매년', '지역', '당시', '했다', '현재', '전주', '이전', '전문가', '본부', '가량', '보건복지부', '채우지', '규모', '올해', '정부', '현지', '수준', '예산', '인당', '연금', '있는', '한계', '증원', '높이기', '위해', '목표', '확보', '따르면', '기준', '국내', '이유']",한국경제
990,경제,[유혜림의 현장에서] 해외 큰손들이 국민연금을 패싱한 이유,"['국민연금', '운용', '이전', '하는', '전주', '투자', '한다', '최근', '한국', '본부', '기관', '퇴사', '지방', '논의']",헤럴드경제
991,경제,작년 손실 99% 만회한 국민연금…4월 수익률 8.63%,"['수익률', '국민연금', '지난', '주식', '채권', '기록', '기준', '대비', '대체', '투자', '운용', '했다', '기금', '연초', '해외', '국내', '전월', '손실', '국내외', '미국', '긴축', '대감', '달러', '금리']",이데일리
992,경제,'분묘기지권' 있어도 토지사용료 낼까?…대법 전합 선고,"['토지', '사용', '분묘기지권', '취득', '뉴시스', '했다', '분묘', '대법원', '지급', '시간', '청구', '이상', '되는', '의무', '주인', '않아도', '관리', '인근', '권리', '판단', '자신', '소유자', '점유', '심은']",뉴시스
993,경제,남의 땅에 20년 이상 묫자리 유지하면 인정 ‘분묘기지권’ 합헌,"['관습법', '소유자', '토지', '분묘기지권', '재산권', '침해', '헌재', '분묘', '인정', '합헌', '시효', '헌법소원', '각하', '의견', '없다']",한겨레
994,경제,"울릉군, 추석 앞두고 택배요금 추가 배송비 지원…국비7억6천만원확보,배분율전국2위 차지","['택배', '지원', '주민', '울릉군', '추가', '이용', '지역', '배송비', '대한', '했다', '울릉', '경북', '추석', '요금', '사업', '하는', '된다', '서비스', '부담', '화물']",헤럴드경제
995,경제,내년 예산 전면 재검토한다더니…특활비는 예외다,"['특수', '활동', '예산', '기관', '검찰', '하는', '정부', '비는', '편성', '내년', '재정', '올해', '감사원', '지출', '집행', '원점', '검토', '뉴스타파', '세금', '있다', '비판', '쓰는', '예산안', '했다', '유지', '경비', '한다', '담당', '기재부', '지침', '사용', '자료', '여부']",한겨레
996,경제,잼버리 파행…與 “文정부 뭐했나” 청와대 인사 “또 前정부탓 예상했다”,"['정부', '스카우트', '잼버리', '했다', '새만금', '세계', '문재인', '영국', '대원', '오후', '있다', '연합', '비서', '책임', '대통령', '했던', '국민']",헤럴드경제
997,경제,"KCGI자산운용, 조원복 기금운용전문가 부사장 영입","['자산운용', '부사', '운용', '본부장', '고객', '서울', '마케팅', '책임자']",뉴시스
998,경제,"부산시·구·군, 건전 재정 운용 선언","['재정', '건전', '선언', '효율', '시민', '부산시', '한다', '불필요한', '예산', '투입', '운용', '약속', '하는']",서울경제
999,경제,오늘 '광복절 특사' 심사위…국정농단 관련자들 사면되나,"['사면', '특사', '확정', '대상자', '혐의', '징역', '삼성', '정부', '복권', '된다', '최지성', '장충', '안종범', '미래', '전략', '가석방', '있다', '연합뉴스', '대법원', '그룹', '가능성', '청와대', '거론', '자료', '사진', '서울', '광복절', '심사', '오전', '한다', '차관', '공판', '교수', '대통령', '국정', '농단', '지난해', '회장', '수석', '국민연금', '감찰', '김태우']",연합뉴스
1000,경제,[인사이드 스토리]재건축 놔두고 그린벨트 풀어 주택공급?,"['그린벨트', '해제', '공급', '개발', '주택', '정부', '재건축', '공약', '녹지', '규제', '완화', '도심', '구역', '위해', '하는', '입니다', '가구', '했습니다', '훼손', '강남', '대통령', '재개발', '집값', '지역', '추진', '내곡동', '서울', '수도권', '윤석열', '당선인', '문제', '제한', '도시', '면적', '되면서', '대선', '부동산', '했고요', '사업', '다만', '경우', '후보', '나옵니다', '때문', '시장', '없다', '장관', '모두', '되는', '마을', '서울시', '있는']",비즈워치
1001,경제,"‘산단 특수’로 뜨거웠던 상반기 분양시장, 전북 군산 관심","['군산', '세대', '지역', '아파트', '했다', '산업', '단지', '산단', '한라', '있다', '국가', '특수', '개발', '호수', '조성', '하반기', '군산시', '건설', '분양', '은파', '새만금', '지난해', '예정', '부동산', '대형', '비발디', '정부', '처인구', '규모', '계약', '해제', '테크노', '폴리스', '공급', '경쟁률', '높은', '된다', '공원', '디앤', '전용', '면적', '타입']",매일경제
1002,경제,"그린벨트 풀면 집값 안정?…""해제하고도 집값 못잡으면 어쩌냐""","['그린벨트', '공급', '해제', '주택', '서울시', '했다', '하는', '방안', '정부', '재건축', '규제', '집값', '위해', '확대', '서울', '재개발', '입장', '완화', '개발', '검토', '수요', '지역', '있다', '하기', '가능성', '연합', '근본', '처방', '해야', '지난', '택지', '가구', '서초구', '아파트', '훼손', '환경운동']",세계일보
1003,경제,'암흑의 북한' 여전… 위성사진서 전력난 재확인,"['북한', '야간', '노스', '전력', '했다', '평양', '건설', '일부', '모습', '위성사진', '공급', '총비서', '개선', '보도', '사진', '지난', '지역', '최근', '조명', '됐다']",뉴스1
1004,경제,"[시선의 확장] 축제 분위기 고조시키는 불장식 도안, 북한 언제부터 불붙었나?","['장식', '조명', '북한', '평양', '연구소', '거리', '디자인', '있다', '야간', '소개', '건물', '선경', '산업', '야경', '노동신문', '과학기술', '도안', '세계', '김일성', '태양절', '창건', '기념', '주년', '축전', '사진', '전국', '출품', '미술', '생일', '행사', '영상', '매체', '조명기구', '있는', '형태', '준비', '전시회', '되었다', '대상']",뉴스1
1005,경제,[對北 전력공급 중대제안] 라이스 美국무，중대제안 긍정적 평가,"['회담', '라이스', '북한', '중대', '제안', '협의', '장관', '우리', '관련', '어떻게', '이런', '포함', '문제', '매우', '미국', '중요한', '프로그램', '포기']",국민일보
1006,경제,[클로즈업 북한] 80층 아파트 지었지만…30년째 전력난,"['전력', '평양', '북한', '하는', '공급', '아파트', '거리', '전기', '있는', '정도', '초고', '재생', '있다', '있습니다', '한국', '농어촌', '같은', '송화', '매체', '엘리베이터', '이용', '연구원', '화력발전소', '시설', '경우', '태양열', '기본', '우리', '주민', '건물', '지금', '미래', '시간', '지역', '발전', '주거', '해결', '계속', '자막', '설정', '전체', '해상도', '자동', '사용', '없는', '입니다', '높은', '되는', '사정', '살림집', '대외', '선전', '과학자', '되고', '추정', '내부', '살았던', '이지영', '탈북', '저희', '김혁', '공사', '하나', '알려져', '설비', '상황', '생산', '하루']",KBS
1007,경제,"""평양 간 러 공군기는 VIP용…김정은·러 국방장관 거래 연관""","['러시아', '북한', '했다', '뉴스', '방문', '이구', '평양', '무기', '장관', '항공기', '매체', '군기', '김정은', '가능성', '사진', '이는', '분석', '재판매', '금지', '연합뉴스', '국방', '거래', '해당', '군사', '대표', '위원장', '지난달']",연합뉴스
1008,경제,러시아 VIP 비행기가 북한에?...'무기지원' 언급 나왔나 [Y녹취록],"['비행기', '협의', '러시아', '하는', '북한', '이런', '실무', '했을', '지원', '앵커', '선택', '때문', '입니다', '있는', '후속', '뉴스', '장관', '여객기', '규모', '평양', '전략', '무기', '부분', '추측']",YTN
1009,경제,"세금 낼 땐 주택법, 대출받을 땐 건축법… 오피스텔 이중 잣대","['오피스텔', '주택', '규제', '정부', '세금', '있다', '했다', '아파트', '완화', '건축법', '주거', '소유자', '가격', '업무', '적용', '문제', '부동산', '집값', '세율', '부분', '대출', '용도', '택법', '특례', '하는', '취득세', '차별', '지역', '이유', '세법', '시설', '부과', '취득', '때문', '금리', '시대', '높은', '아니라', '하락', '받고', '경우', '인정', '요구', '됐다', '사진', '청원', '되는', '지난해', '따른', '위해', '해제', '중과', '대폭', '보금자리', '제외', '협의', '개정', '가산', '사용', '된다', '간주', '하면', '이어', '혜택', '발코니', '아니라는', '전문가']",머니S
1010,경제,종부세는 집으로 내는데 취득세는 4배 비싼 사무실… 뿔난 오피스텔 소유주 [부동산360],"['오피스텔', '주택', '했다', '협의', '지난', '세법', '있다', '청원', '건축법', '시설', '유주', '주거', '취득세', '문제', '하지', '업무', '용도', '부동산', '한다', '전국', '국민', '가산', '중과세', '내용', '시장', '정부', '세금', '따르면', '동의', '입신', '됐다', '사항', '규제', '규정', '경쟁률', '가장']",헤럴드경제
1011,경제,절 주변 사하촌·공공임대 부속토지 종부세 안 낸다,"['주택', '부담', '나프타', '임대주택', '제외', '특례', '신청', '종부세', '완화', '안정', '석유화학', '산업']",세계일보
1012,경제,"[단독] 바이오 항공유 시장 커지자…'강자' 단석산업, 동물성 유지 우일산업 품었다","['바이오', '바이오디젤', '유지', '공유', '동물성', '하는', '산업', '했다', '제조', '탄소', '시장', '뱅크', '칼텍스', '공장', '사용', '국내', '있다', '시작', '에너지', '업계', '따르면', '단석산', '업은', '우일', '사업', '생산', '원료']",서울경제
1013,경제,식용유로 연료 만드는 '연금술'…바이오디젤로 탄소중립 이끈다,"['식용유', '있습니다', '기름', '바이오디젤', '생산', '바이오', '기자', '비롯', '바이오연료', '유승', '인터뷰', '원료']",MBN
1014,경제,"전기차 폐배터리 재사용, 재활용 시설 설치 의무 면제","['시설', '폐기물', '수집', '운반', '처리', '환경부', '폐기물관리법', '시행', '배터리', '재활용', '설치', '된다', '찌꺼기', '관리', '개정안', '기준', '했다', '전기차', '재사용', '의무', '커피', '있는', '위해', '관련', '촉진', '한다', '제한', '오염', '물질', '배출', '따라', '시간', '생활']",전자신문
1015,경제,"전기차 폐배터리 재사용, 재활용 시설 설치 의무 면제","['시설', '폐기물', '수집', '운반', '처리', '환경부', '폐기물관리법', '시행', '배터리', '재활용', '설치', '된다', '찌꺼기', '관리', '개정안', '기준', '했다', '전기차', '재사용', '의무', '커피', '있는', '위해', '관련', '촉진', '한다', '제한', '오염', '물질', '배출', '따라', '시간', '생활']",전자신문
1016,경제,[영상] 직접 답사 이소영 의원이 밝힌 김건희 여사 일가의 땅 땅 땅,"['있는', '개발', '했다', '산비탈', '의원', '필지', '고속도로', '이소영', '양평', '산리', '한강', '매입', '강상면', '대통령', '처가', '서울', '토지', '원희룡', '장관', '지역', '일대', '소유', '있다', '야트막한', '야산', '가지', '용도', '부지', '바로', '있었다', '높은', '확인', '수질', '보전', '종점', '김건희', '여사', '일가', '여당', '되는', '지도', '있고', '라며', '위해', '변경', '영상', '많은', '있었고', '가치', '하는', '김진우', '번지', '제기', '도달']",미디어오늘
1017,경제,"與 ""소속 의원 중 '코인 이해충돌' 없다…윤리자문위가 보고""(종합)","['의원', '원내대표', '했다', '윤리', '심사', '윤재옥', '국민', '가상', '자산', '이해충돌', '하는', '관련', '정보', '내용', '권익위', '국회', '보고', '우리', '코인', '보도', '조사', '기자', '있다', '해당', '법안', '발의', '제출', '여야', '합의', '서울', '연합뉴스', '열린', '총회', '위원회', '밝혔다', '위원장', '보유', '자료', '사람', '판단', '했다고', '해서', '대해', '비밀', '동의', '취합']",연합뉴스
1018,경제,"노동소득분배 개선됐지만…한국, 생산성은 OECD 33위","['노동', '생산', '피용자', '보수', '지난해', '비율', '했다', '상승', '대비', '우리나라', '시간', '소득', '분배', '개선', '나타났다', '수준', '증가', '투입', '부가가치', '돌아가는', '한국은행', '영업', '잉여', '감소', '경제', '나타낸다', '성은', '기준', '지수', '산출']",연합뉴스
1019,경제,생활습관 집중 관리한 당뇨병 환자 취업률 높아,"['관리', '생활', '습관', '취업률', '증가', '연구', '했다', '당뇨병', '결과', '사람', '그룹', '됐다']",헬스조선
1020,경제,中 7월 소매판매·산업생산 전월보다 둔화,"['중국', '했다', '판매', '동기', '실업률', '비해', '대비', '부동산', '생산', '둔화', '경기', '하락', '투자', '청년', '산업', '우려', '통계', '증가', '공개', '있다']",헤럴드경제
1021,경제,금감원 횡령 대응 총력…은행권 직무분리 실태 점검,"['은행', '금감원', '횡령', '경남', '대한', '했다', '있다', '직무', '점검', '사고', '내규', '금융', '분리', '내부통제', '검사', '자금', '위험', '업무', '하는', '제대로', '반영', '발생', '은행권', '확인', '직원', '지난해', '근무', '조치', '당국', '규제', '되고', '판단', '서울', '관계자', '순환', '부서', '따라', '현장', '혐의']",뉴시스
1022,경제,[헤럴드광장] 은행산업 수익구조와 금산분리,"['은행', '이자', '이익', '하는', '수수료', '있다', '우리나라', '경쟁', '정책', '구조', '시중', '하기', '금산분리', '업무', '금융', '각종', '대해', '서비스', '산업', '수익', '개선', '이러한', '시장', '촉진', '규제', '관련', '대출', '비중', '당국', '인하', '압박', '있을', '때문', '소비자', '현실', '되는', '보다', '정보', '새로운', '된다', '통해', '영향', '지방', '허용', '다양한']",헤럴드경제
1023,경제,"김재관 국민은행 부행장 ""원칙-이익 갈림길엔 원칙""[대학생 미래캠프]","['했다', '부행', '뉴스', '대학생', '국민은행', '미래', '상사', '있다', '원칙', '의견', '경쟁력', '캠프', '선택', '직장', '직원', '김재', '오전', '라비', '열린', '기자', '이익', '청년', '위해', '충분히', '부하', '경기도', '화성시', '리조트', '특강', '이재명', '하는', '된다', '같다', '조언', '없다', '오히려', '산업']",뉴스1
1024,경제,부패 못 막는 은행 지배구조 혁파할 때[포럼],"['조직', '통제', '내부', '은행', '금융기관', '된다', '사람', '하는', '한다', '주인', '비리', '문제', '지배구조', '감독', '있다', '당국', '규제', '구축', '이런', '의해', '마련', '없다', '없는', '행세']",문화일보
1025,경제,"박병원 ""일자리를 만들기 위해 무슨 짓이든 하자""","['일자리', '한다', '대통령', '하는', '고용', '세금', '산업', '해야', '국민', '평가', '정부', '서비스', '확대', '세계', '독립', '영업', '사람', '매상', '하고', '정책', '자영', '업자']",머니투데이
1026,경제,"""특권서울·두개의 서울이냐, 복지서울·하나의 서울이냐?""","['우리', '정치', '서울', '하는', '후보', '새로운', '선거', '시민', '박원순', '서울대', '한다', '이러한', '역사학', '사회', '경제학', '있다', '되는', '모두', '되어', '이번', '소망', '이명박', '정부', '복지', '사회학', '서울시장', '교수', '성공회대', '했다', '진행', '보궐', '있는', '하지', '낡은', '서울시', '분열', '열망', '민주주의', '보이', '야권', '우려', '대한', '않을', '변화', '대해', '그대로', '흑색선전', '넘어', '극단', '치유', '추구', '무상급식', '투표', '계층', '국민', '특권', '왔다', '공간', '정책', '없다', '하기', '사는']",프레시안
1027,경제,[아파트 돋보기]주택관리사와 주택관리업자는 무슨 차이?,"['주택', '관리', '관리사', '방법', '하는', '공동', '제도', '업자', '합니다', '아파트', '자치', '위탁', '있는', '대표', '회의', '따른', '입주자', '고용', '업무', '자격', '법인', '전문', '시기', '이제', '하기', '결정', '이데일리', '받아', '개선', '주체', '직접', '등록', '상사', '사업자', '관련', '됐습니다', '문제', '의한', '체계', '도래', '부담', '면적']",이데일리
1028,경제,해외 반출된 '긴다리뿌리잎벌레' 표본 폴란드서 최초 확인,"['표본', '생물', '뿌리', '벌레', '한반도', '긴다리', '국립', '낙동강']",헤럴드경제
1029,경제,"총선 투표의향 격차 최대치…""민주당"" 42.1% ""국민의힘"" 33.9% [데일리안 여론조사]","['민주당', '국민', '지지율', '후보', '투표', '응답', '총선', '정당', '기록', '데일리안', '격차', '여론조사', '의향', '했다', '조사', '우세', '높은', '더불어', '지난', '공정', '오차', '연령', '결과', '범위', '이상', '내년', '지역구', '의뢰', '였다', '나타냈다', '남북', '지지', '나타났다', '전문', '기관', '전국', '남녀', '유권자', '대상', '선거', '됐다', '직전', '하면', '박진희', '그래픽디자이너', '앞섰다', '모두']",데일리안
1030,경제,"국민 65.6% ""잼버리 정부 대응 잘못""…尹 지지율 5.4%p 하락해 36.4% [데일리안 여론조사]","['평가', '하락', '정부', '국정', '부정', '잼버리', '긍정', '했다', '여론조사', '데일리안', '국민', '대통령', '새만금', '지역', '연령', '수행', '대응', '나타났다', '조사', '사태', '있는', '공정', '가장', '윤석열', '세계', '스카우트', '지지율', '이상', '대한', '하는', '남북', '준비', '부족', '관련', '응답']",데일리안
1031,경제,"與, 野추월 지지율조사 속속 나오지만···수도권 의원들 “위기론 현실”","['오차', '조사', '범위', '국민', '민주당', '여당', '지지도', '하락', '했다', '개월', '여론조사', '결과', '총선', '같은', '기록', '야당', '수도권', '이번', '우세', '리서치', '변호사', '정당', '됐다', '지지율', '연합뉴스', '기간', '인천', '진행', '응답', '의원']",매일경제
1032,경제,29%? 44%?…민주당 지지율 '여론조사 미스터리',"['조사', '갤럽', '리얼미터', '응답', '전화', '민주당', '지지율', '방식', '하는', '결과', '정당', '포인트', '업체', '발표', '했다', '한다', '표심', '때문', '특성', '국민', '표본', '면접', '중도', '없다', '지지']",한국경제
1033,경제,"조규홍 ""국민 정신건강 혁신안 추진…사법입원제 조속 도입""(종합)","['장관', '입원', '제도', '하겠다', '했다', '잼버리', '하는', '개선', '관리', '있다', '의료', '방안', '의원', '정신질환', '정신건강', '국민', '밝혔다', '부족한', '복지', '전체', '조속', '해서', '발생', '사법', '대응', '외국인', '보험', '최소', '거주', '규홍', '보건복지부', '연합뉴스', '기자', '위원회', '하고', '서비스', '지원', '의견', '센터', '지적', '라며', '않도록', '치료', '질의', '추진', '민주당', '수요', '기간', '공급']",연합뉴스
1034,경제,고용보험 '외국인'만 급증…실업급여 또 10만명대,"['고용', '보험', '가입자', '증가', '외국인', '근로자', '했다', '구직', '감소', '급여', '하는', '사업', '가입', '영향', '부문', '고용부', '노동시장', '동향', '있다', '개월', '확대', '활동', '적용', '의무', '지난달', '늘었다']",파이낸셜뉴스
1035,경제,"대출도 못 받고, 팔 수도 없고… ‘내 집 아닌 내 집’ 3년","['주민', '아파트', '등기부', '등본', '조합', '관리', '처분', '계획', '구청', '추가', '분담', '대한', '했다', '행정', '건물', '등기', '상태', '시공사', '진행', '재산권', '하지', '준공', '발급', '매매']",부산일보
1036,경제,전세보증금도 ‘금융’으로 봐야 할까?... “DSR 포함해야” vs “주거 사다리 끊겨”,"['전세', '대출', '보증금', '있다', '주택', '정부', '하는', '했다', '포함', '개념', '국토', '연구원', '의견', '집주인', '완화', '서민', '주거', '사다리', '역할']",조선비즈
1037,경제,"KT에스테이트, 기업형 임대주택 '리마크빌 부산역' 신규 오픈","['부산', '마크', '에스테', '임대주택', '다양한', '전용', '기업', '운영', '차별', '관리', '하기', '생활', '평면', '서비스', '가구', '제공', '커뮤니티', '세대', '설계', '지난', '직접', '접목', '비롯', '있다', '입주', '룸형']",머니투데이
1038,경제,[서귀포소식] 청년 전세보증금반환보증 보증료 지원,"['보증', '클래식', '서귀포', '지원', '연합뉴스', '청년', '신청', '이하', '하는', '인문학', '교육']",연합뉴스
1039,경제,"엉망진창 청와대 통계 그래프, 오류 3장 더 있었다","['그래프', '뉴스', '청와대', '카드', '수정', '경제', '수치', '디자이너', '올렸던', '대비', '통계', '왜곡', '모두', '간격', '시리즈', '문제', '연도', '다시', '지적', '같은', '포인트', '차이', '잘못', '페이스북', '공식', '계정', '오류', '됐던', '가계', '소득', '증가', '어떻게', '설명', '않았다', '처음', '확인', '한국', '다양한', '얼굴', '맞지', '비교', '전기', '바르게', '통해', '그래픽', '없다', '하면서', '틀린', '누리꾼']",KBS
1040,경제,개방 직후 미어터지다 1년 만에 한산해진 청와대,"['청와대', '관람객', '관람', '개방', '영빈', '했다', '있다', '정부', '하는', '본관', '내부', '문체부', '지난해', '효과', '초기', '방문', '단체', '예약', '추산', '없다', '찾은', '하면', '연간', '국민', '개인', '따른', '오전', '불가하다는', '직원', '공사', '때문', '최근', '경복궁', '방문객', '전망', '발권', '올해', '있었다', '충분히', '결정', '계획', '대통령', '국문', '관광', '연구원', '인근']",주간동아
1041,경제,"청와대의 코로나19 통계활용법, 아전인수?","['통계', '진자', '했다', '청와대', '홈페이지', '코로나', '관련', '신천지', '완치', '있다', '활용', '신규', '일본', '개편', '배치', '자료', '그래프', '한국', '머니투데이', '가장', '추이', '꾸준히', '대통령', '누적', '수가', '이탈리아', '하기', '발생', '정보']",머니투데이
1042,경제,[팩트체크] 청와대 그래프 또 삐뚤빼뚤?,"['그래프', '청와대', '시작', '막대그래프', '세로축', '때문', '실제', '통계', '하지', '경제', '수치', '다시', '자영', '업자', '그려', '정확하게', '문제', '계정', '높이', '고용', '있는', '추이', '단위', '보니', '숫자', '공개', '일치', '했다', '같은', '페이스북', '뉴스', '한국', '다양한', '얼굴', '일자리', '사이', '보기', '다른', '최젓값']",KBS
1043,경제,데이터 중심 포항형 스마트시티 구현! … 스마트시티 챌린지 사업 ‘순항’,"['서비스', '사업', '스마트', '데이터', '도시', '행정', '택시', '시티', '디지털', '차량', '린지', '기술', '포항시', '구축', '추진', '지역', '공유', '포항', '연회', '한다', '통해', '하는', '분야', '되는', '현황', '관계자', '기존', '업무', '체계', '개선', '효율', '참여', '시민', '수익', '지붕', '광고', '플랫폼', '다양한', '중심', '수집', '있다', '지원', '해결', '교통', '실시간', '인공', '지능', '위해', '산업', '창업']",아시아경제
1044,경제,"포항시, 스마트시티 챌린지 사업 ‘순항’","['서비스', '스마트', '사업', '데이터', '도시', '포항', '행정', '시티', '택시', '디지털', '포항시', '중심', '린지', '구축', '위해', '추진', '분야', '지역', '현황', '공유', '기술', '진행', '밝혔다', '플랫폼', '지난', '참여', '시민', '차량', '다양한', '하기', '통해', '해결', '교통', '되는', '실시간', '인공', '지능', '한다', '산업']",뉴시스
1045,경제,'농사짓기 좋은 천혜의 자연환경' 밀양…'스마트 6차 농업수도' 총력,"['스마트', '사업', '농업', '임대', '청년', '있다', '밀양시', '혁신', '경남', '밸리', '위해', '조성', '농촌', '창업', '지역', '제공', '삼랑진읍', '미래', '농장', '추진', '농림축산식품부', '경영', '실습', '사진', '재판매', '생산', '기술', '운영', '중이', '선정', '확대', '계획', '하기', '영농', '경험', '농가', '소득', '농산물', '하며', '기반', '하는', '부족', '문제', '착공', '준공', '됐다', '현재', '일원', '공모', '사업인', '준비', '지난해', '온실', '올해', '설계', '보금자리', '공급', '시설', '고령화', '극복']",뉴시스
1046,경제,[알립니다] AI·자율주행·UAM이 가져올 기술 혁명… ‘스마트클라우드쇼 2023’ 9월 21일 개최,"['강연', '클라우드', '합니다', '주제', '성형', '부사', '조선', '자율', '미래', '주행', '비즈', '행사', '기술', '인공', '지능', '카플란', '총괄', '지역', '스마트', '산업', '개발', '연구소장', '조비', '퓨리', '오사', '넘어', '반도체', '정보통', '진흥', '스타트업', '박사', '앨리슨', '최고', '이야기', '아시아', '태평양', '비즈니스']",조선비즈
1047,경제,이번주 전기료 폭탄고지서 발송…사용량 10% 늘면 요금 50% ‘껑충’,"['전기요금', '지난해', '요금', '여름', '인상', '부담', '한다', '용량', '상공', '전기', '에너지', '캐시', '있다', '가구', '이후', '방기', '같은', '전력량', '누진', '올해', '냉방', '했다', '전력', '사용', '따라', '기기', '이상', '절감', '받는다', '지원']",헤럴드경제
1048,경제,에너지캐시백 참여세대 43% 절감 성공…총 74.3GWh 전기 아꼈다,"['에너지', '절감', '캐시', '세대', '평균', '전력', '사용', '단지', '경우', '지역', '사업', '이상', '대비', '용량', '가구', '한전']",뉴스1
1049,경제,울산 파출소 주차 차량에서 화재...배터리 등 전기적 원인 추정,"['차량', '울산', '주차', '꺼졌다', '파출소', '주차장', '원인', '확인']",매일경제
1050,경제,마산항 등에서 선박 내 전기차 화재 예방 훈련,"['전기차', '화재', '선박', '대응', '진행', '훈련', '해수부', '이용', '발생', '지난', '카페리', '여객선', '조치', '대의', '했다', '하는', '운송']",국제신문
1051,경제,‘최악의 화재’ 마우이섬 생존자가 전한 그날… “살기 위해 바다에 뛰어들어야 했다”,"['페네도', '상황', '했다', '어머니', '바다', '당시', '페네', '바다로', '모녀']",세계일보
1052,경제,"""韓, 가정용 전기요금 G7 등 8개국 중 가장 싸…日의 40% 수준""","['전력', '하는', '일본', '한국', '요금', '했다', '의존', '가정', '전기요금', '가장', '생산', '가량']",연합뉴스
1053,경제,요지경 속 김포공항역 이야기…생색만 내고 요금 부담은 시민에 전가,"['부담', '하는', '지원', '시민', '서비스', '지하철', '환승', '한다', '공익', '할인', '수송', '지방정부', '있다', '배려', '운영', '중앙정부', '책임', '호선', '김포공항', '버스', '요금', '이용', '기관', '서울시', '인상', '공항철도', '대해', '대한', '전가', '공공', '서해', '포함', '된다', '교통', '공사', '정부', '손실', '서울', '했다', '합니다', '국가', '노선', '김포', '골드', '라인', '일상', '제공', '코레일', '차이', '하지', '분담', '생색', '발생', '외면', '최고']",프레시안
1054,경제,"""바가지요금? NO…이것도 3000원"" 명동 찾은 외국인 관광객들[르포]","['한국', '외국인', '관광객', '명동', '서울', '가격', '중국인', '방문', '음식', '노상', '하는', '잼버리', '쇼핑몰', '찾는', '기자', '했다', '관광', '비교', '물가', '대부분', '합리', '사진', '있는', '중구', '추로스', '있었다', '코로나', '보였다']",머니투데이
1055,경제,"중견기업계 ""지주회사 자산요건 완화해야 경쟁력 강화""","['기업', '중견', '지주회사', '의무', '분율', '지난', '손자', '회사', '현장', '간담', '있다', '하는', '자산', '공정위', '했다', '소통', '개선', '해야', '요건', '중견련', '확대', '혁신', '위해']",뉴시스
1056,경제,규제완화 기대 업고 CVC 열풍…신성장 동력 찾아 삼만리,"['설립', '투자', '기업', '외부', '출자', '완화', '두산', '그룹', '동국제강', '때문', '사업', '하반기', '요건', '발표', '시기', '규제', '있다', '있는', '기술', '비율', '벤처스', '유동성', '스타트업', '올해', '예정', '대기업', '통해', '발굴', '된다', '업계', '인베스트먼트', '홀딩스', '기사', '하는', '제한']",이코노미스트
1057,경제,[ET뷰]대학기술지주회사 투자회사 1500개 넘어...운영체제 혁신 필요,"['기술', '지주회사', '대학', '투자', '자회사', '제도', '규제', '개선', '설립', '산학', '협력', '회수', '했다', '수익', '사업', '유지', '활동', '방안', '창업']",전자신문
1058,경제,"대만 현직 부총리급 인사, 29년 만에 방일 “양국 우호 노력할 것”","['일본', '부원장', '대만', '행정원', '방문', '관계', '했다', '중국', '자민당', '방일', '에스', '정원', '총재', '인사', '현직', '정부']",한겨레
